tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
4.963	0.053	248.281	0.90000000	3.277	5.527	3.277	5.527	3.277	5.527	0.000	1.229	0.000	1.229	0.000	1.229	112.656	99999.000	112.656	99999.000	112.656	99999.000	8.613	0.012	50.654	1.00000000	7.596	11.082	7.596	11.082	7.596	11.082	0.000	1.155	0.000	1.155	0.000	1.155	36.318	99999.000	36.318	99999.000	36.318	99999.000	0.256071	0.919601	0.900997	0.187920	0.857143	0.362876	0.102273
5.062	0.005	44.453	0.20000000	3.404	6.986	3.404	6.986	3.404	6.986	0.000	1.160	0.000	1.160	0.000	1.160	18.477	99999.000	18.477	99999.000	18.477	99999.000	7.498	0.371	50.488	0.30000000	5.207	11.408	5.207	11.408	5.207	11.408	0.000	2.517	0.000	2.517	0.000	2.517	37.285	646.738	37.285	646.738	37.285	646.738	0.316290	0.859041	0.737542	0.462928	0.850649	0.384503	0.181818
5.414	0.132	71.367	0.90000000	4.260	6.746	4.260	6.746	4.260	6.746	0.000	1.095	0.000	1.095	0.000	1.095	35.859	99999.000	35.859	99999.000	35.859	99999.000	10.844	0.012	44.816	0.70000000	9.070	13.365	9.070	13.365	9.070	13.365	0.000	0.014	0.000	0.014	0.000	0.014	38.019	99999.000	38.019	99999.000	38.019	99999.000	0.400206	0.876451	0.849917	0.176798	0.823944	0.435194	0.090909
5.197	0.000	99999.000	0.10000000	4.695	5.512	4.695	5.512	4.695	5.512	0.000	0.158	0.000	0.158	0.000	0.158	120.406	99999.000	120.406	99999.000	120.406	99999.000	9.102	0.000	124.375	0.50000000	7.184	10.359	7.184	10.359	7.184	10.359	0.000	2.255	0.000	2.255	0.000	2.255	109.062	99999.000	109.062	99999.000	109.062	99999.000	0.400192	0.889859	0.864338	0.188119	0.847561	0.408066	0.192771
5.023	0.000	99999.000	0.00000000	4.643	5.797	4.643	5.797	4.643	5.797	0.000	0.322	0.000	0.322	0.000	0.322	46.812	99999.000	46.812	99999.000	46.812	99999.000	9.496	0.000	99999.000	0.00000000	9.248	9.951	9.248	9.951	9.248	9.951	0.000	0.018	0.000	0.018	0.000	0.018	94.078	99999.000	94.078	99999.000	94.078	99999.000	0.350980	0.843579	0.836065	0.045832	0.854305	0.450046	0.029412
5.592	0.007	99999.000	0.00000000	4.174	6.152	4.174	6.152	4.174	6.152	0.000	0.949	0.000	0.949	0.000	0.949	95.406	99999.000	95.406	99999.000	95.406	99999.000	10.457	0.000	312.656	0.20000000	8.461	10.754	8.461	10.754	8.461	10.754	0.000	1.174	0.000	1.174	0.000	1.174	195.059	99999.000	195.059	99999.000	195.059	99999.000	0.435370	0.905284	0.876288	0.234377	0.846154	0.454460	0.128205
5.611	0.005	99999.000	0.10000000	4.906	5.936	4.906	5.936	4.906	5.936	0.000	0.181	0.000	0.181	0.000	0.181	126.969	99999.000	126.969	99999.000	126.969	99999.000	8.699	0.007	3725.000	0.20000000	7.725	9.297	7.725	9.297	7.725	9.297	0.000	0.675	0.000	0.675	0.000	0.675	240.625	99999.000	240.625	99999.000	240.625	99999.000	0.320137	0.907228	0.893568	0.128347	0.844720	0.340864	0.094595
4.316	0.441	99999.000	0.30000000	4.252	6.027	4.252	6.027	4.252	6.027	0.000	0.555	0.000	0.555	0.000	0.555	123.453	99999.000	123.453	99999.000	123.453	99999.000	8.389	0.000	845.000	0.00000000	7.141	8.818	7.141	8.818	7.141	8.818	0.000	1.758	0.000	1.758	0.000	1.758	340.000	99999.000	340.000	99999.000	340.000	99999.000	0.299374	0.905932	0.880767	0.211054	0.831169	0.383221	0.096386
4.656	0.000	99999.000	0.00000000	4.156	4.961	4.156	4.961	4.156	4.961	0.000	0.007	0.000	0.007	0.000	0.007	103.062	99999.000	103.062	99999.000	103.062	99999.000	7.297	0.000	1223.750	0.10000000	5.996	7.820	5.996	7.820	5.996	7.820	0.000	1.290	0.000	1.290	0.000	1.290	180.938	99999.000	180.938	99999.000	180.938	99999.000	0.288544	0.915245	0.878271	0.303739	0.849315	0.368323	0.112500
5.500	0.000	99999.000	0.00000000	4.621	5.742	4.621	5.742	4.621	5.742	0.000	0.585	0.000	0.585	0.000	0.585	147.125	99999.000	147.125	99999.000	147.125	99999.000	9.371	0.005	90.469	0.50000000	6.631	9.951	6.631	9.951	6.631	9.951	0.000	3.266	0.000	3.266	0.000	3.266	53.594	99999.000	53.594	99999.000	53.594	99999.000	0.364782	0.902265	0.876375	0.209425	0.836735	0.405364	0.080000
4.615	0.007	64.531	0.60000000	2.053	5.664	2.053	5.664	2.053	5.664	0.000	1.670	0.000	1.670	0.000	1.670	30.352	99999.000	30.352	99999.000	30.352	99999.000	6.354	3.108	41.670	1.00000000	4.939	12.666	4.939	12.666	4.939	12.666	0.002	6.091	0.002	6.091	0.002	6.091	19.834	276.045	19.834	276.045	19.834	276.045	0.366778	0.891969	0.791756	0.481228	0.844595	0.467727	0.202381
3.664	0.279	64.609	0.80000000	2.602	5.430	2.602	5.430	2.602	5.430	0.000	1.025	0.000	1.025	0.000	1.025	36.562	99999.000	36.562	99999.000	36.562	99999.000	7.904	0.004	68.594	0.20000000	6.236	9.055	6.236	9.055	6.236	9.055	0.000	1.415	0.000	1.415	0.000	1.415	40.068	99999.000	40.068	99999.000	40.068	99999.000	0.348389	0.884597	0.802098	0.416865	0.840000	0.472775	0.185714
4.117	0.000	99999.000	0.30000000	3.680	4.518	3.680	4.518	3.680	4.518	0.000	0.109	0.000	0.109	0.000	0.109	45.719	99999.000	45.719	99999.000	45.719	99999.000	6.746	0.944	45.635	0.90000000	5.631	9.174	5.631	9.174	5.631	9.174	0.000	0.031	0.000	0.031	0.000	0.031	26.338	99999.000	26.338	99999.000	26.338	99999.000	0.293131	0.903294	0.842720	0.385135	0.867925	0.436090	0.172840
4.512	0.664	155.000	0.10000000	3.646	6.387	3.646	6.387	3.646	6.387	0.000	1.280	0.000	1.280	0.000	1.280	69.590	99999.000	69.590	99999.000	69.590	99999.000	7.150	1.978	52.354	0.60000000	6.547	10.334	6.547	10.334	6.547	10.334	0.000	3.282	0.000	3.282	0.000	3.282	47.666	99999.000	47.666	99999.000	47.666	99999.000	0.323019	0.863224	0.836008	0.165956	0.841808	0.369766	0.078947
4.443	0.018	99999.000	0.20000000	3.855	4.719	3.855	4.719	3.855	4.719	0.000	0.009	0.000	0.009	0.000	0.009	78.688	99999.000	78.688	99999.000	78.688	99999.000	7.199	0.056	75.195	0.40000000	5.418	8.064	5.418	8.064	5.418	8.064	0.000	0.930	0.000	0.930	0.000	0.930	52.432	99999.000	52.432	99999.000	52.432	99999.000	0.240665	0.903905	0.856629	0.329748	0.802920	0.357104	0.191781
5.469	0.000	99999.000	0.10000000	4.820	5.824	4.820	5.824	4.820	5.824	0.000	0.012	0.000	0.012	0.000	0.012	41.188	99999.000	41.188	99999.000	41.188	99999.000	8.221	0.002	81.377	0.30000000	4.490	10.867	4.490	10.867	4.490	10.867	0.000	1.921	0.000	1.921	0.000	1.921	45.273	99999.000	45.273	99999.000	45.273	99999.000	0.254550	0.893820	0.879028	0.122274	0.816326	0.306339	0.108108
4.922	0.000	99999.000	0.00000000	4.537	5.438	4.537	5.438	4.537	5.438	0.000	0.016	0.000	0.016	0.000	0.016	589.625	99999.000	589.625	99999.000	589.625	99999.000	6.955	0.925	117.812	0.90000000	6.412	8.807	6.412	8.807	6.412	8.807	0.000	2.408	0.000	2.408	0.000	2.408	46.348	99999.000	46.348	99999.000	46.348	99999.000	0.327593	0.900458	0.894165	0.059458	0.849057	0.382371	0.054795
4.098	0.000	99999.000	0.20000000	3.949	4.445	3.949	4.445	3.949	4.445	0.000	0.007	0.000	0.007	0.000	0.007	65.406	99999.000	65.406	99999.000	65.406	99999.000	6.012	0.000	279.688	0.10000000	4.318	6.803	4.318	6.803	4.318	6.803	0.000	0.860	0.000	0.860	0.000	0.860	77.188	99999.000	77.188	99999.000	77.188	99999.000	0.276124	0.925896	0.908795	0.187499	0.846667	0.454516	0.075949
5.746	0.000	99999.000	0.00000000	5.246	6.236	5.246	6.236	5.246	6.236	0.000	0.153	0.000	0.153	0.000	0.153	62.828	99999.000	62.828	99999.000	62.828	99999.000	9.641	0.004	275.312	0.00000000	8.576	10.090	8.576	10.090	8.576	10.090	0.000	1.695	0.000	1.695	0.000	1.695	229.688	99999.000	229.688	99999.000	229.688	99999.000	0.382333	0.918592	0.915441	0.037267	0.842767	0.380232	0.037500
4.953	0.074	285.625	0.50000000	3.391	5.680	3.391	5.680	3.391	5.680	0.000	1.621	0.000	1.621	0.000	1.621	149.219	99999.000	149.219	99999.000	149.219	99999.000	8.430	0.011	127.178	0.40000000	7.293	9.721	7.293	9.721	7.293	9.721	0.000	1.779	0.000	1.779	0.000	1.779	92.646	99999.000	92.646	99999.000	92.646	99999.000	0.347162	0.860942	0.855623	0.036841	0.834437	0.383270	0.027778
4.750	0.000	99999.000	0.00000000	4.330	4.947	4.330	4.947	4.330	4.947	0.000	0.223	0.000	0.223	0.000	0.223	55.094	99999.000	55.094	99999.000	55.094	99999.000	8.312	0.128	100.820	0.90000000	6.254	9.779	6.254	9.779	6.254	9.779	0.000	1.594	0.000	1.594	0.000	1.594	63.491	99999.000	63.491	99999.000	63.491	99999.000	0.361609	0.942566	0.902733	0.409527	0.836601	0.423858	0.148148
4.871	0.000	99999.000	0.10000000	4.637	5.678	4.637	5.678	4.637	5.678	0.000	0.123	0.000	0.123	0.000	0.123	144.234	99999.000	144.234	99999.000	144.234	99999.000	5.707	0.000	99999.000	0.00000000	5.379	6.080	5.379	6.080	5.379	6.080	0.000	0.165	0.000	0.165	0.000	0.165	75.875	99999.000	75.875	99999.000	75.875	99999.000	0.258589	0.893985	0.868374	0.194571	0.822695	0.320427	0.120000
5.074	0.004	99999.000	0.30000000	4.020	5.146	4.020	5.146	4.020	5.146	0.000	0.696	0.000	0.696	0.000	0.696	139.625	99999.000	139.625	99999.000	139.625	99999.000	9.562	0.114	40.413	0.50000000	3.420	11.570	3.420	11.570	3.420	11.570	0.000	2.602	0.000	2.602	0.000	2.602	37.327	278.459	37.327	278.459	37.327	278.459	0.354181	0.899616	0.888747	0.097700	0.837349	0.417884	0.082353
5.000	0.000	99999.000	0.00000000	4.004	5.475	4.004	5.475	4.004	5.475	0.000	0.213	0.000	0.213	0.000	0.213	67.047	99999.000	67.047	99999.000	67.047	99999.000	8.896	0.000	99999.000	0.00000000	8.283	9.312	8.283	9.312	8.283	9.312	0.000	0.030	0.000	0.030	0.000	0.030	120.250	99999.000	120.250	99999.000	120.250	99999.000	0.395448	0.931914	0.910107	0.242596	0.850649	0.419375	0.117647
6.129	0.002	289.844	0.60000000	4.662	6.531	4.662	6.531	4.662	6.531	0.000	1.157	0.000	1.157	0.000	1.157	126.719	99999.000	126.719	99999.000	126.719	99999.000	9.215	0.425	87.842	1.00000000	6.141	10.582	6.141	10.582	6.141	10.582	0.000	2.252	0.000	2.252	0.000	2.252	55.029	99999.000	55.029	99999.000	55.029	99999.000	0.288365	0.882633	0.871531	0.086418	0.849741	0.346739	0.068965
4.000	0.000	99999.000	0.60000000	3.570	4.562	3.570	4.562	3.570	4.562	0.000	0.046	0.000	0.046	0.000	0.046	31.188	99999.000	31.188	99999.000	31.188	99999.000	5.953	0.981	42.148	0.90000000	3.289	7.348	3.289	7.348	3.289	7.348	0.000	1.993	0.000	1.993	0.000	1.993	29.199	99999.000	29.199	99999.000	29.199	99999.000	0.273225	0.875583	0.847071	0.186442	0.815789	0.380172	0.178082
4.680	0.000	99999.000	0.00000000	4.445	5.336	4.445	5.336	4.445	5.336	0.000	0.051	0.000	0.051	0.000	0.051	170.562	99999.000	170.562	99999.000	170.562	99999.000	10.484	0.195	44.238	0.20000000	7.053	12.939	7.053	12.939	7.053	12.939	0.000	1.296	0.000	1.296	0.000	1.296	30.020	324.863	30.020	324.863	30.020	324.863	0.471351	0.879207	0.846154	0.214845	0.830769	0.520224	0.145161
5.646	0.004	99999.000	0.10000000	4.605	6.193	4.605	6.193	4.605	6.193	0.000	0.737	0.000	0.737	0.000	0.737	49.078	99999.000	49.078	99999.000	49.078	99999.000	9.088	0.005	181.719	0.20000000	7.881	9.316	7.881	9.316	7.881	9.316	0.000	0.940	0.000	0.940	0.000	0.940	128.281	99999.000	128.281	99999.000	128.281	99999.000	0.331678	0.865098	0.846274	0.122450	0.846154	0.371624	0.078947
5.014	0.005	186.250	0.50000000	3.330	5.393	3.330	5.393	3.330	5.393	0.000	1.693	0.000	1.693	0.000	1.693	52.812	99999.000	52.812	99999.000	52.812	99999.000	9.309	0.002	154.688	0.30000000	5.770	10.703	5.770	10.703	5.770	10.703	0.000	1.688	0.000	1.688	0.000	1.688	122.109	99999.000	122.109	99999.000	122.109	99999.000	0.401371	0.916222	0.904312	0.124463	0.826667	0.440981	0.123288
5.012	0.009	41.621	0.90000000	3.512	6.127	3.512	6.127	3.512	6.127	0.000	1.382	0.000	1.382	0.000	1.382	21.738	99999.000	21.738	99999.000	21.738	99999.000	10.033	0.011	61.636	0.70000000	7.480	10.324	7.480	10.324	7.480	10.324	0.000	2.304	0.000	2.304	0.000	2.304	48.970	3021.636	48.970	3021.636	48.970	3021.636	0.397502	0.854507	0.756565	0.402333	0.834286	0.489562	0.139241
4.895	0.042	675.000	0.20000000	3.566	5.596	3.566	5.596	3.566	5.596	0.000	1.199	0.000	1.199	0.000	1.199	69.688	99999.000	69.688	99999.000	69.688	99999.000	10.316	0.002	290.156	0.30000000	7.430	10.729	7.430	10.729	7.430	10.729	0.000	2.399	0.000	2.399	0.000	2.399	160.469	99999.000	160.469	99999.000	160.469	99999.000	0.425797	0.865023	0.845554	0.126052	0.832168	0.498423	0.095238
4.619	0.005	99999.000	0.10000000	3.566	4.766	3.566	4.766	3.566	4.766	0.000	0.740	0.000	0.740	0.000	0.740	60.484	99999.000	60.484	99999.000	60.484	99999.000	7.256	0.905	62.520	0.70000000	6.094	9.146	6.094	9.146	6.094	9.146	0.000	3.913	0.000	3.913	0.000	3.913	47.832	99999.000	47.832	99999.000	47.832	99999.000	0.324902	0.895100	0.885050	0.087431	0.835616	0.399038	0.101266
5.324	0.067	616.250	0.60000000	4.148	6.049	4.148	6.049	4.148	6.049	0.000	0.193	0.000	0.193	0.000	0.193	143.438	99999.000	143.438	99999.000	143.438	99999.000	9.357	0.000	99999.000	0.00000000	8.467	10.336	8.467	10.336	8.467	10.336	0.000	0.204	0.000	0.204	0.000	0.204	362.750	99999.000	362.750	99999.000	362.750	99999.000	0.445749	0.919745	0.906250	0.143944	0.834356	0.408744	0.069767
4.217	0.659	66.094	0.80000000	2.855	5.230	2.855	5.230	2.855	5.230	0.000	1.296	0.000	1.296	0.000	1.296	33.477	99999.000	33.477	99999.000	33.477	99999.000	7.818	0.197	50.020	0.60000000	5.562	9.621	5.562	9.621	5.562	9.621	0.000	1.401	0.000	1.401	0.000	1.401	43.145	99999.000	43.145	99999.000	43.145	99999.000	0.326124	0.868843	0.810683	0.307209	0.823529	0.353641	0.114286
5.508	0.000	491.250	0.30000000	4.520	6.109	4.520	6.109	4.520	6.109	0.000	0.752	0.000	0.752	0.000	0.752	77.031	99999.000	77.031	99999.000	77.031	99999.000	9.480	0.002	99999.000	0.10000000	8.650	9.668	8.650	9.668	8.650	9.668	0.000	0.241	0.000	0.241	0.000	0.241	482.750	99999.000	482.750	99999.000	482.750	99999.000	0.373954	0.911866	0.892281	0.181822	0.839286	0.407035	0.111111
4.906	0.000	99999.000	0.10000000	4.129	5.373	4.129	5.373	4.129	5.373	0.000	0.074	0.000	0.074	0.000	0.074	149.156	99999.000	149.156	99999.000	149.156	99999.000	8.814	0.000	241.250	0.10000000	7.355	9.807	7.355	9.807	7.355	9.807	0.000	1.062	0.000	1.062	0.000	1.062	157.188	99999.000	157.188	99999.000	157.188	99999.000	0.377245	0.914049	0.892116	0.203297	0.852941	0.428406	0.111111
4.361	0.496	83.750	1.00000000	2.902	6.525	2.902	6.525	2.902	6.525	0.000	0.779	0.000	0.779	0.000	0.779	44.219	99999.000	44.219	99999.000	44.219	99999.000	8.453	0.011	141.172	0.50000000	7.355	9.518	7.355	9.518	7.355	9.518	0.000	0.023	0.000	0.023	0.000	0.023	85.234	99999.000	85.234	99999.000	85.234	99999.000	0.361010	0.904737	0.873684	0.245831	0.838028	0.417464	0.150685
5.496	0.000	99999.000	0.00000000	4.996	6.137	4.996	6.137	4.996	6.137	0.000	0.415	0.000	0.415	0.000	0.415	363.766	99999.000	363.766	99999.000	363.766	99999.000	9.391	0.854	141.406	0.60000000	7.836	10.795	7.836	10.795	7.836	10.795	0.000	2.517	0.000	2.517	0.000	2.517	100.312	99999.000	100.312	99999.000	100.312	99999.000	0.427592	0.892513	0.871757	0.161847	0.861878	0.457473	0.061728
5.174	0.005	99999.000	0.10000000	4.666	5.531	4.666	5.531	4.666	5.531	0.000	0.009	0.000	0.009	0.000	0.009	105.719	99999.000	105.719	99999.000	105.719	99999.000	8.871	0.005	83.359	0.80000000	6.602	10.250	6.602	10.250	6.602	10.250	0.000	2.588	0.000	2.588	0.000	2.588	44.429	99999.000	44.429	99999.000	44.429	99999.000	0.370843	0.917878	0.898256	0.192860	0.856322	0.398309	0.127907
5.264	0.005	68.301	0.60000000	2.545	5.828	2.545	5.828	2.545	5.828	0.000	2.012	0.000	2.012	0.000	2.012	102.363	99999.000	102.363	99999.000	102.363	99999.000	8.203	1.362	47.327	1.00000000	7.070	10.559	7.070	10.559	7.070	10.559	0.000	3.161	0.000	3.161	0.000	3.161	34.123	671.702	34.123	671.702	34.123	671.702	0.377879	0.889702	0.845290	0.287065	0.858824	0.429932	0.128205
4.289	1.129	59.297	0.80000000	3.150	6.180	3.150	6.180	3.150	6.180	0.000	1.937	0.000	1.937	0.000	1.937	19.781	99999.000	19.781	99999.000	19.781	99999.000	10.080	0.004	135.469	0.00000000	7.346	10.654	7.346	10.654	7.346	10.654	0.000	1.811	0.000	1.811	0.000	1.811	151.875	99999.000	151.875	99999.000	151.875	99999.000	0.464271	0.894931	0.865266	0.220180	0.833333	0.440283	0.116883
5.057	0.000	99999.000	0.00000000	4.521	5.295	4.521	5.295	4.521	5.295	0.000	0.079	0.000	0.079	0.000	0.079	102.125	99999.000	102.125	99999.000	102.125	99999.000	9.270	0.534	44.404	0.80000000	5.709	13.051	5.709	13.051	5.709	13.051	0.000	2.503	0.000	2.503	0.000	2.503	26.902	99999.000	26.902	99999.000	26.902	99999.000	0.461493	0.911311	0.901028	0.103900	0.836735	0.434499	0.076923
5.016	0.030	702.500	0.30000000	3.926	5.439	3.926	5.439	3.926	5.439	0.000	1.209	0.000	1.209	0.000	1.209	88.984	99999.000	88.984	99999.000	88.984	99999.000	8.568	0.622	50.410	0.70000000	4.762	9.852	4.762	9.852	4.762	9.852	0.000	3.363	0.000	3.363	0.000	3.363	23.562	874.785	23.562	874.785	23.562	874.785	0.353746	0.876100	0.865836	0.076505	0.852071	0.400039	0.054795
5.914	0.005	163.281	0.10000000	4.336	7.010	4.336	7.010	4.336	7.010	0.000	1.329	0.000	1.329	0.000	1.329	49.121	99999.000	49.121	99999.000	49.121	99999.000	10.729	0.011	85.859	0.20000000	7.426	12.102	7.426	12.102	7.426	12.102	0.000	4.266	0.000	4.266	0.000	4.266	61.582	99999.000	61.582	99999.000	61.582	99999.000	0.492233	0.898396	0.882353	0.136365	0.840764	0.420070	0.089552
6.121	0.032	64.170	0.40000000	4.623	7.766	4.623	7.766	4.623	7.766	0.000	0.670	0.000	0.670	0.000	0.670	38.740	99999.000	38.740	99999.000	38.740	99999.000	9.584	0.000	71.953	0.00000000	7.795	11.883	7.795	11.883	7.795	11.883	0.000	1.812	0.000	1.812	0.000	1.812	48.594	99999.000	48.594	99999.000	48.594	99999.000	0.337969	0.872164	0.861856	0.074621	0.834437	0.324745	0.087500
3.656	1.649	100.938	0.30000000	2.900	6.613	2.900	6.613	2.900	6.613	0.000	1.932	0.000	1.932	0.000	1.932	74.219	99999.000	74.219	99999.000	74.219	99999.000	10.570	0.000	74.277	0.70000000	6.859	12.285	6.859	12.285	6.859	12.285	0.000	2.246	0.000	2.246	0.000	2.246	34.941	99999.000	34.941	99999.000	34.941	99999.000	0.394659	0.889600	0.856000	0.233333	0.836478	0.468890	0.095890
4.135	0.000	99999.000	0.00000000	3.434	4.566	3.434	4.566	3.434	4.566	0.000	0.450	0.000	0.450	0.000	0.450	52.047	99999.000	52.047	99999.000	52.047	99999.000	5.730	0.012	53.203	0.20000000	3.705	8.152	3.705	8.152	3.705	8.152	0.000	1.988	0.000	1.988	0.000	1.988	30.596	99999.000	30.596	99999.000	30.596	99999.000	0.158562	0.830802	0.797722	0.163538	0.806122	0.260146	0.122807
5.688	0.000	99999.000	0.00000000	5.451	6.350	5.451	6.350	5.451	6.350	0.000	0.028	0.000	0.028	0.000	0.028	1159.000	99999.000	1159.000	99999.000	1159.000	99999.000	8.996	0.000	130.156	0.20000000	6.750	9.316	6.750	9.316	6.750	9.316	0.000	2.255	0.000	2.255	0.000	2.255	54.453	99999.000	54.453	99999.000	54.453	99999.000	0.334959	0.874040	0.823349	0.286956	0.854167	0.360762	0.085714
5.164	0.025	99999.000	0.00000000	4.662	5.609	4.662	5.609	4.662	5.609	0.000	0.301	0.000	0.301	0.000	0.301	71.344	99999.000	71.344	99999.000	71.344	99999.000	8.844	0.000	663.750	0.00000000	7.311	9.719	7.311	9.719	7.311	9.719	0.000	1.396	0.000	1.396	0.000	1.396	210.000	99999.000	210.000	99999.000	210.000	99999.000	0.342289	0.886780	0.840314	0.290985	0.836879	0.407622	0.121622
4.314	0.000	99999.000	0.00000000	4.080	4.689	4.080	4.689	4.080	4.689	0.000	0.299	0.000	0.299	0.000	0.299	105.016	99999.000	105.016	99999.000	105.016	99999.000	7.287	0.000	99999.000	0.00000000	6.664	7.508	6.664	7.508	6.664	7.508	0.000	0.014	0.000	0.014	0.000	0.014	108.219	99999.000	108.219	99999.000	108.219	99999.000	0.359425	0.928636	0.895454	0.317391	0.858974	0.406120	0.177215
4.758	0.019	73.438	0.60000000	3.396	5.098	3.396	5.098	3.396	5.098	0.000	0.482	0.000	0.482	0.000	0.482	34.570	99999.000	34.570	99999.000	34.570	99999.000	8.752	0.000	61.377	0.20000000	7.096	10.553	7.096	10.553	7.096	10.553	0.000	1.056	0.000	1.056	0.000	1.056	46.133	213.564	46.133	213.564	46.133	213.564	0.388069	0.908626	0.842793	0.418769	0.849315	0.421471	0.103896
5.283	0.000	137.812	0.50000000	4.725	5.652	4.725	5.652	4.725	5.652	0.000	0.018	0.000	0.018	0.000	0.018	91.484	99999.000	91.484	99999.000	91.484	99999.000	7.176	1.239	60.234	0.90000000	6.264	9.066	6.264	9.066	6.264	9.066	0.000	1.879	0.000	1.879	0.000	1.879	21.117	99999.000	21.117	99999.000	21.117	99999.000	0.288943	0.910457	0.887915	0.201116	0.842105	0.355025	0.129870
4.582	0.007	99999.000	0.30000000	3.754	4.949	3.754	4.949	3.754	4.949	0.000	0.445	0.000	0.445	0.000	0.445	45.016	99999.000	45.016	99999.000	45.016	99999.000	8.193	0.081	84.248	1.00000000	6.713	8.744	6.713	8.744	6.713	8.744	0.000	1.065	0.000	1.065	0.000	1.065	74.443	99999.000	74.443	99999.000	74.443	99999.000	0.312772	0.895910	0.881572	0.121074	0.839416	0.422769	0.076923
5.359	0.000	99999.000	0.00000000	4.859	5.502	4.859	5.502	4.859	5.502	0.000	0.016	0.000	0.016	0.000	0.016	133.531	99999.000	133.531	99999.000	133.531	99999.000	6.934	2.377	58.047	0.60000000	4.594	10.625	4.594	10.625	4.594	10.625	0.000	6.409	0.000	6.409	0.000	6.409	31.665	99999.000	31.665	99999.000	31.665	99999.000	0.361728	0.865546	0.845938	0.127273	0.836735	0.377191	0.083333
4.846	0.000	805.000	0.20000000	4.121	5.301	4.121	5.301	4.121	5.301	0.000	0.886	0.000	0.886	0.000	0.886	51.875	99999.000	51.875	99999.000	51.875	99999.000	6.932	0.002	78.125	0.40000000	3.592	6.924	3.592	6.924	3.592	6.924	0.000	2.394	0.000	2.394	0.000	2.394	34.727	99999.000	34.727	99999.000	34.727	99999.000	0.201256	0.907828	0.878156	0.243526	0.829787	0.287779	0.111111
5.449	0.000	99999.000	0.00000000	4.725	5.664	4.725	5.664	4.725	5.664	0.000	0.007	0.000	0.007	0.000	0.007	104.000	99999.000	104.000	99999.000	104.000	99999.000	8.691	0.007	132.734	0.30000000	6.496	9.154	6.496	9.154	6.496	9.154	0.000	1.837	0.000	1.837	0.000	1.837	56.562	99999.000	56.562	99999.000	56.562	99999.000	0.365311	0.821520	0.805412	0.082782	0.817460	0.390297	0.059702
4.809	0.000	99999.000	0.00000000	4.012	5.219	4.012	5.219	4.012	5.219	0.000	0.557	0.000	0.557	0.000	0.557	105.719	99999.000	105.719	99999.000	105.719	99999.000	8.062	0.049	127.969	0.10000000	6.492	9.559	6.492	9.559	6.492	9.559	0.000	1.276	0.000	1.276	0.000	1.276	95.000	99999.000	95.000	99999.000	95.000	99999.000	0.342310	0.879675	0.837905	0.257689	0.831933	0.393882	0.176471
5.363	0.000	99999.000	0.00000000	4.064	5.457	4.064	5.457	4.064	5.457	0.000	0.705	0.000	0.705	0.000	0.705	114.938	99999.000	114.938	99999.000	114.938	99999.000	10.625	0.000	121.562	0.30000000	8.623	10.920	8.623	10.920	8.623	10.920	0.000	1.693	0.000	1.693	0.000	1.693	63.984	99999.000	63.984	99999.000	63.984	99999.000	0.439417	0.883676	0.865039	0.138092	0.852761	0.475828	0.094595
5.289	0.007	99999.000	0.00000000	4.750	5.719	4.750	5.719	4.750	5.719	0.000	0.053	0.000	0.053	0.000	0.053	69.234	99999.000	69.234	99999.000	69.234	99999.000	10.051	0.002	173.438	0.30000000	6.236	11.660	6.236	11.660	6.236	11.660	0.000	2.113	0.000	2.113	0.000	2.113	65.078	99999.000	65.078	99999.000	65.078	99999.000	0.458712	0.902260	0.876603	0.207916	0.857988	0.464553	0.098765
5.037	0.000	328.750	0.40000000	4.148	5.561	4.148	5.561	4.148	5.561	0.000	1.336	0.000	1.336	0.000	1.336	75.859	99999.000	75.859	99999.000	75.859	99999.000	9.078	0.000	80.430	0.40000000	7.854	11.227	7.854	11.227	7.854	11.227	0.000	0.926	0.000	0.926	0.000	0.926	72.012	99999.000	72.012	99999.000	72.012	99999.000	0.362336	0.916212	0.902826	0.137760	0.840000	0.404665	0.126582
