tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
1.939	0.004	7.715	0.60000000	0.000	3.020	0.000	3.020	0.000	3.020	0.000	0.012	0.000	0.012	0.000	0.012	11.817	99999.000	11.817	99999.000	11.817	99999.000	2.695	0.016	6.865	0.40000000	0.688	3.623	0.688	3.623	0.688	3.623	0.000	1.060	0.000	1.060	0.000	1.060	5.508	99999.000	5.508	99999.000	5.508	99999.000	0.058232	0.491971	0.372052	0.190971	0.807692	0.251382	0.320755
1.928	0.000	15.591	0.90000000	1.506	2.754	1.506	2.754	1.506	2.754	0.000	0.072	0.000	0.072	0.000	0.072	5.259	99999.000	5.259	99999.000	5.259	99999.000	2.191	0.049	12.305	1.00000000	1.344	2.986	1.344	2.986	1.344	2.986	0.000	0.046	0.000	0.046	0.000	0.046	6.670	99999.000	6.670	99999.000	6.670	99999.000	0.022787	0.453237	0.375000	0.125179	0.821429	0.116650	0.338983
1.699	0.000	2.649	0.90000000	0.893	3.926	0.893	3.926	0.893	3.926	0.000	0.186	0.000	0.186	0.000	0.186	4.303	99999.000	4.303	99999.000	4.303	99999.000	2.123	0.077	2.617	1.00000000	0.092	4.098	0.092	4.098	0.092	4.098	0.000	4.133	0.000	4.133	0.000	4.133	2.370	99999.000	2.370	99999.000	2.370	99999.000	0.027273	0.284549	0.202899	0.102433	0.823529	0.188752	0.433962
2.039	0.000	99999.000	0.00000000	1.916	2.555	1.916	2.555	1.916	2.555	0.000	0.070	0.000	0.070	0.000	0.070	16.441	99999.000	16.441	99999.000	16.441	99999.000	2.482	0.000	99999.000	0.00000000	2.211	3.283	2.211	3.283	2.211	3.283	0.000	0.011	0.000	0.011	0.000	0.011	24.195	99999.000	24.195	99999.000	24.195	99999.000	0.058498	0.799594	0.694315	0.344402	0.741935	0.189569	0.384615
1.084	0.012	99999.000	0.70000000	0.789	1.270	0.789	1.270	0.789	1.270	0.000	0.311	0.000	0.311	0.000	0.311	2659.000	99999.000	2659.000	99999.000	2659.000	99999.000	1.020	0.107	99999.000	0.70000000	0.861	1.381	0.861	1.381	0.861	1.381	0.000	0.011	0.000	0.011	0.000	0.011	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.004108	0.185298	0.160482	0.029559	0.732143	0.037753	0.500000
1.520	0.025	7.193	1.00000000	0.596	4.109	0.596	4.109	0.596	4.109	0.000	0.040	0.000	0.040	0.000	0.040	1.723	99999.000	1.723	99999.000	1.723	99999.000	1.881	0.030	4.335	1.00000000	0.107	2.662	0.107	2.662	0.107	2.662	0.000	0.004	0.000	0.004	0.000	0.004	3.409	99999.000	3.409	99999.000	3.409	99999.000	0.015231	0.366851	0.347163	0.030156	0.763636	0.097272	0.428571
1.443	0.000	99999.000	0.00000000	1.074	1.771	1.074	1.771	1.074	1.771	0.000	0.026	0.000	0.026	0.000	0.026	12.887	99999.000	12.887	99999.000	12.887	99999.000	1.547	0.000	99999.000	0.10000000	1.141	1.707	1.141	1.707	1.141	1.707	0.000	0.014	0.000	0.014	0.000	0.014	29.078	99999.000	29.078	99999.000	29.078	99999.000	0.010321	0.498590	0.413472	0.145122	0.793651	0.072512	0.593220
0.705	0.531	99999.000	0.70000000	0.814	4.221	0.814	4.221	0.814	4.221	0.000	0.023	0.000	0.023	0.000	0.023	14.566	99999.000	14.566	99999.000	14.566	99999.000	1.475	0.000	5.696	0.80000000	0.033	1.920	0.033	1.920	0.033	1.920	0.000	1.252	0.000	1.252	0.000	1.252	3.831	99999.000	3.831	99999.000	3.831	99999.000	0.011064	0.298602	0.240474	0.076532	0.777778	0.087322	0.518519
1.109	0.095	99999.000	0.90000000	1.020	1.748	1.020	1.748	1.020	1.748	0.000	0.137	0.000	0.137	0.000	0.137	42.828	99999.000	42.828	99999.000	42.828	99999.000	1.375	0.000	16.946	0.90000000	0.879	2.025	0.879	2.025	0.879	2.025	0.000	0.007	0.000	0.007	0.000	0.007	2.056	99999.000	2.056	99999.000	2.056	99999.000	0.009939	0.238792	0.173246	0.079281	0.745455	0.083233	0.468085
1.492	0.000	99999.000	0.30000000	1.365	1.824	1.365	1.824	1.365	1.824	0.000	0.116	0.000	0.116	0.000	0.116	6.520	99999.000	6.520	99999.000	6.520	99999.000	1.691	0.000	99999.000	0.90000000	1.566	2.152	1.566	2.152	1.566	2.152	0.000	0.069	0.000	0.069	0.000	0.069	26.422	99999.000	26.422	99999.000	26.422	99999.000	0.023262	0.489634	0.425646	0.111408	0.814286	0.152960	0.473684
1.617	0.000	99999.000	0.00000000	1.289	1.748	1.289	1.748	1.289	1.748	0.000	0.380	0.000	0.380	0.000	0.380	19.664	99999.000	19.664	99999.000	19.664	99999.000	1.936	0.000	99999.000	0.30000000	1.414	2.393	1.414	2.393	1.414	2.393	0.000	0.425	0.000	0.425	0.000	0.425	10.172	99999.000	10.172	99999.000	10.172	99999.000	0.052182	0.620542	0.476177	0.275600	0.797297	0.201199	0.472727
2.023	0.000	99999.000	0.30000000	1.900	2.375	1.900	2.375	1.900	2.375	0.000	0.014	0.000	0.014	0.000	0.014	59.156	99999.000	59.156	99999.000	59.156	99999.000	1.650	0.780	99999.000	1.00000000	1.801	5.408	1.801	5.408	1.801	5.408	0.000	0.088	0.000	0.088	0.000	0.088	15.208	99999.000	15.208	99999.000	15.208	99999.000	0.051853	0.645743	0.587943	0.140273	0.797297	0.202617	0.307692
1.301	0.000	99999.000	0.10000000	1.146	1.576	1.146	1.576	1.146	1.576	0.000	0.016	0.000	0.016	0.000	0.016	6.461	99999.000	6.461	99999.000	6.461	99999.000	1.418	0.000	99999.000	0.10000000	1.289	1.766	1.289	1.766	1.289	1.766	0.000	0.162	0.000	0.162	0.000	0.162	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.012774	0.447788	0.370456	0.122838	0.774194	0.093787	0.553571
1.057	0.149	99999.000	0.60000000	0.869	1.713	0.869	1.713	0.869	1.713	0.000	0.213	0.000	0.213	0.000	0.213	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	1.270	0.000	180.013	0.80000000	0.807	1.775	0.807	1.775	0.807	1.775	0.000	0.037	0.000	0.037	0.000	0.037	27.473	99999.000	27.473	99999.000	27.473	99999.000	0.008315	0.363935	0.327049	0.054812	0.750000	0.063560	0.528302
1.943	0.004	85.181	0.40000000	1.666	2.209	1.666	2.209	1.666	2.209	0.000	0.183	0.000	0.183	0.000	0.183	8.539	99999.000	8.539	99999.000	8.539	99999.000	2.211	0.016	23.379	0.70000000	1.281	2.609	1.281	2.609	1.281	2.609	0.000	1.721	0.000	1.721	0.000	1.721	4.614	99999.000	4.614	99999.000	4.614	99999.000	0.023714	0.574598	0.521390	0.111172	0.816901	0.111631	0.350877
1.373	0.000	99999.000	0.00000000	1.273	1.699	1.273	1.699	1.273	1.699	0.000	0.155	0.000	0.155	0.000	0.155	8.346	99999.000	8.346	99999.000	8.346	99999.000	1.480	0.004	99999.000	0.10000000	1.348	1.715	1.348	1.715	1.348	1.715	0.000	0.005	0.000	0.005	0.000	0.005	9.801	99999.000	9.801	99999.000	9.801	99999.000	0.010732	0.421593	0.359469	0.096989	0.762712	0.078456	0.500000
1.926	0.011	5.175	0.50000000	0.512	4.775	0.512	4.775	0.512	4.775	0.000	0.735	0.000	0.735	0.000	0.735	1.191	99999.000	1.191	99999.000	1.191	99999.000	2.336	0.000	5.030	0.70000000	1.221	5.043	1.221	5.043	1.221	5.043	0.000	0.425	0.000	0.425	0.000	0.425	2.862	99999.000	2.862	99999.000	2.862	99999.000	0.024180	0.508755	0.458986	0.091992	0.800000	0.139800	0.410714
1.326	0.002	99999.000	0.80000000	1.039	1.717	1.039	1.717	1.039	1.717	0.000	0.012	0.000	0.012	0.000	0.012	12.555	99999.000	12.555	99999.000	12.555	99999.000	1.438	0.000	99999.000	0.70000000	0.930	1.627	0.930	1.627	0.930	1.627	0.000	0.033	0.000	0.033	0.000	0.033	5.406	99999.000	5.406	99999.000	5.406	99999.000	0.011357	0.395813	0.336822	0.088952	0.754717	0.085254	0.533333
1.078	0.000	99999.000	0.00000000	0.828	1.420	0.828	1.420	0.828	1.420	0.000	0.009	0.000	0.009	0.000	0.009	2.662	99999.000	2.662	99999.000	2.662	99999.000	1.133	0.007	99999.000	0.40000000	0.930	1.957	0.930	1.957	0.930	1.957	0.000	0.009	0.000	0.009	0.000	0.009	2.945	99999.000	2.945	99999.000	2.945	99999.000	0.008796	0.252232	0.209358	0.054226	0.750000	0.086246	0.520833
1.609	0.091	12.923	1.00000000	1.047	3.055	1.047	3.055	1.047	3.055	0.000	0.350	0.000	0.350	0.000	0.350	2.105	99999.000	2.105	99999.000	2.105	99999.000	1.742	0.399	7.200	1.00000000	0.889	3.094	0.889	3.094	0.889	3.094	0.000	0.054	0.000	0.054	0.000	0.054	6.761	99999.000	6.761	99999.000	6.761	99999.000	0.023739	0.373793	0.319172	0.080226	0.802817	0.132897	0.372549
1.441	0.000	99999.000	0.70000000	1.377	1.922	1.377	1.922	1.377	1.922	0.000	0.070	0.000	0.070	0.000	0.070	7.213	99999.000	7.213	99999.000	7.213	99999.000	1.496	0.000	99999.000	1.00000000	1.375	2.246	1.375	2.246	1.375	2.246	0.000	0.030	0.000	0.030	0.000	0.030	4079.000	99999.000	4079.000	99999.000	4079.000	99999.000	0.010454	0.340197	0.304092	0.051882	0.762712	0.068365	0.400000
1.627	0.000	77.838	0.70000000	0.992	1.924	0.992	1.924	0.992	1.924	0.000	0.754	0.000	0.754	0.000	0.754	4.341	99999.000	4.341	99999.000	4.341	99999.000	2.023	0.000	10.630	0.90000000	0.598	2.428	0.598	2.428	0.598	2.428	0.000	1.278	0.000	1.278	0.000	1.278	1.124	99999.000	1.124	99999.000	1.124	99999.000	0.027082	0.428980	0.362256	0.104624	0.794872	0.134495	0.406780
1.258	0.000	16.419	1.00000000	0.000	1.418	0.000	1.418	0.000	1.418	0.000	0.554	0.000	0.554	0.000	0.554	14.934	99999.000	14.934	99999.000	14.934	99999.000	1.451	0.174	4.671	1.00000000	0.000	2.137	0.000	2.137	0.000	2.137	0.000	0.072	0.000	0.072	0.000	0.072	3.819	99999.000	3.819	99999.000	3.819	99999.000	0.014243	0.302206	0.267186	0.047788	0.774194	0.113931	0.386364
1.367	0.000	309.400	0.50000000	0.871	1.578	0.871	1.578	0.871	1.578	0.000	0.563	0.000	0.563	0.000	0.563	10.923	99999.000	10.923	99999.000	10.923	99999.000	1.496	0.046	14.634	0.90000000	1.320	2.133	1.320	2.133	1.320	2.133	0.000	0.046	0.000	0.046	0.000	0.046	4.659	99999.000	4.659	99999.000	4.659	99999.000	0.015252	0.299064	0.253989	0.060422	0.741379	0.105472	0.440000
1.598	0.000	99999.000	0.10000000	1.359	1.832	1.359	1.832	1.359	1.832	0.000	0.408	0.000	0.408	0.000	0.408	18.297	99999.000	18.297	99999.000	18.297	99999.000	1.814	0.000	99999.000	0.40000000	1.783	2.436	1.783	2.436	1.783	2.436	0.000	0.018	0.000	0.018	0.000	0.018	7.018	99999.000	7.018	99999.000	7.018	99999.000	0.014421	0.498529	0.422059	0.132315	0.794872	0.143812	0.492063
1.945	0.000	99999.000	0.10000000	1.441	2.426	1.441	2.426	1.441	2.426	0.000	0.021	0.000	0.021	0.000	0.021	8.277	99999.000	8.277	99999.000	8.277	99999.000	2.154	0.000	99999.000	0.00000000	1.936	2.850	1.936	2.850	1.936	2.850	0.000	0.599	0.000	0.599	0.000	0.599	11.588	99999.000	11.588	99999.000	11.588	99999.000	0.025973	0.656306	0.590855	0.159972	0.741379	0.096321	0.312500
1.131	0.000	99999.000	0.40000000	0.838	1.127	0.838	1.127	0.838	1.127	0.000	0.004	0.000	0.004	0.000	0.004	125.562	99999.000	125.562	99999.000	125.562	99999.000	1.158	0.012	99999.000	0.70000000	0.959	1.334	0.959	1.334	0.959	1.334	0.000	0.000	0.000	0.000	0.000	0.000	81.812	99999.000	81.812	99999.000	81.812	99999.000	0.011674	0.246420	0.232767	0.017795	0.682927	0.096227	0.361111
1.484	0.000	99999.000	0.00000000	1.340	1.807	1.340	1.807	1.340	1.807	0.000	0.014	0.000	0.014	0.000	0.014	58.766	99999.000	58.766	99999.000	58.766	99999.000	1.609	0.000	99999.000	0.00000000	1.551	2.230	1.551	2.230	1.551	2.230	0.000	0.004	0.000	0.004	0.000	0.004	5.836	99999.000	5.836	99999.000	5.836	99999.000	0.012942	0.511840	0.430032	0.143530	0.805195	0.080462	0.538462
1.344	0.000	99999.000	0.10000000	1.207	1.643	1.207	1.643	1.207	1.643	0.000	0.014	0.000	0.014	0.000	0.014	17.008	99999.000	17.008	99999.000	17.008	99999.000	1.471	0.000	99999.000	0.10000000	1.373	1.775	1.373	1.775	1.373	1.775	0.000	0.028	0.000	0.028	0.000	0.028	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.015402	0.411170	0.330554	0.120422	0.806452	0.103630	0.547170
1.426	0.000	99999.000	0.00000000	0.953	1.861	0.953	1.861	0.953	1.861	0.000	0.171	0.000	0.171	0.000	0.171	21.207	99999.000	21.207	99999.000	21.207	99999.000	1.562	0.000	99999.000	0.00000000	1.439	1.660	1.439	1.660	1.439	1.660	0.000	0.011	0.000	0.011	0.000	0.011	19.859	99999.000	19.859	99999.000	19.859	99999.000	0.027416	0.432237	0.375627	0.090666	0.750000	0.175809	0.454545
1.508	0.000	99999.000	0.00000000	1.262	1.793	1.262	1.793	1.262	1.793	0.000	0.005	0.000	0.005	0.000	0.005	4.527	99999.000	4.527	99999.000	4.527	99999.000	1.592	0.000	99999.000	0.00000000	1.342	1.900	1.342	1.900	1.342	1.900	0.000	0.023	0.000	0.023	0.000	0.023	26.539	99999.000	26.539	99999.000	26.539	99999.000	0.009736	0.390500	0.332483	0.086915	0.754717	0.057616	0.551020
1.998	0.000	99999.000	0.60000000	1.539	2.656	1.539	2.656	1.539	2.656	0.000	0.007	0.000	0.007	0.000	0.007	56.812	99999.000	56.812	99999.000	56.812	99999.000	1.785	0.534	795.000	0.10000000	0.910	2.705	0.910	2.705	0.910	2.705	0.000	6.087	0.000	6.087	0.000	6.087	8.926	99999.000	8.926	99999.000	8.926	99999.000	0.043805	0.642005	0.591885	0.122808	0.753425	0.143992	0.344828
1.254	0.056	99999.000	0.50000000	1.078	1.471	1.078	1.471	1.078	1.471	0.000	0.018	0.000	0.018	0.000	0.018	39.547	99999.000	39.547	99999.000	39.547	99999.000	1.438	0.000	23.814	0.30000000	0.926	2.496	0.926	2.496	0.926	2.496	0.000	0.186	0.000	0.186	0.000	0.186	2.618	99999.000	2.618	99999.000	2.618	99999.000	0.017020	0.355853	0.311753	0.064076	0.764706	0.115117	0.452830
1.193	0.005	99999.000	0.70000000	0.854	1.811	0.854	1.811	0.854	1.811	0.000	0.002	0.000	0.002	0.000	0.002	36.031	99999.000	36.031	99999.000	36.031	99999.000	1.076	0.490	7.896	1.00000000	0.629	5.791	0.629	5.791	0.629	5.791	0.000	0.047	0.000	0.047	0.000	0.047	6.292	99999.000	6.292	99999.000	6.292	99999.000	0.024959	0.294879	0.254307	0.054408	0.800000	0.203141	0.529412
1.484	0.000	99999.000	0.30000000	1.207	1.838	1.207	1.838	1.207	1.838	0.000	0.021	0.000	0.021	0.000	0.021	11.441	99999.000	11.441	99999.000	11.441	99999.000	1.812	0.000	99999.000	0.40000000	1.494	2.170	1.494	2.170	1.494	2.170	0.000	0.028	0.000	0.028	0.000	0.028	12.750	99999.000	12.750	99999.000	12.750	99999.000	0.025297	0.470366	0.323358	0.217260	0.797101	0.157395	0.534483
1.344	0.000	99999.000	0.10000000	1.082	1.570	1.082	1.570	1.082	1.570	0.000	0.047	0.000	0.047	0.000	0.047	35.836	99999.000	35.836	99999.000	35.836	99999.000	1.570	0.000	99999.000	0.00000000	1.330	2.018	1.330	2.018	1.330	2.018	0.000	0.035	0.000	0.035	0.000	0.035	5.729	99999.000	5.729	99999.000	5.729	99999.000	0.025877	0.487282	0.369760	0.186472	0.815789	0.169773	0.550000
1.391	0.000	99999.000	0.10000000	1.141	1.709	1.141	1.709	1.141	1.709	0.000	0.023	0.000	0.023	0.000	0.023	8.844	99999.000	8.844	99999.000	8.844	99999.000	1.594	0.000	375.025	0.70000000	0.852	1.678	0.852	1.678	0.852	1.678	0.000	0.032	0.000	0.032	0.000	0.032	28.150	99999.000	28.150	99999.000	28.150	99999.000	0.025475	0.427335	0.365052	0.098092	0.821918	0.168584	0.543860
1.656	0.004	99999.000	0.00000000	1.467	1.811	1.467	1.811	1.467	1.811	0.000	0.000	0.000	0.000	0.000	0.000	11.852	99999.000	11.852	99999.000	11.852	99999.000	1.922	0.000	99999.000	0.00000000	1.717	2.100	1.717	2.100	1.717	2.100	0.000	0.179	0.000	0.179	0.000	0.179	17.418	99999.000	17.418	99999.000	17.418	99999.000	0.029672	0.548863	0.422793	0.218413	0.808219	0.148952	0.500000
1.750	0.000	17.173	0.80000000	0.000	2.195	0.000	2.195	0.000	2.195	0.000	1.211	0.000	1.211	0.000	1.211	4.117	99999.000	4.117	99999.000	4.117	99999.000	1.971	0.000	10.338	0.60000000	1.635	3.732	1.635	3.732	1.635	3.732	0.000	0.557	0.000	0.557	0.000	0.557	3.456	99999.000	3.456	99999.000	3.456	99999.000	0.032525	0.476958	0.423067	0.093409	0.823529	0.164507	0.440000
1.402	0.000	17.740	0.90000000	0.840	1.723	0.840	1.723	0.840	1.723	0.000	0.177	0.000	0.177	0.000	0.177	2.254	99999.000	2.254	99999.000	2.254	99999.000	1.629	0.040	7.642	1.00000000	0.199	3.414	0.199	3.414	0.199	3.414	0.000	0.081	0.000	0.081	0.000	0.081	2.180	99999.000	2.180	99999.000	2.180	99999.000	0.015219	0.305817	0.252834	0.070911	0.777778	0.103285	0.440000
1.584	0.000	99999.000	0.00000000	1.338	2.094	1.338	2.094	1.338	2.094	0.000	0.018	0.000	0.018	0.000	0.018	239.312	99999.000	239.312	99999.000	239.312	99999.000	1.723	0.000	99999.000	0.00000000	1.332	1.984	1.332	1.984	1.332	1.984	0.000	0.032	0.000	0.032	0.000	0.032	11.656	99999.000	11.656	99999.000	11.656	99999.000	0.017851	0.561048	0.460095	0.186982	0.770492	0.105182	0.442308
1.422	0.000	47.056	0.80000000	1.141	2.092	1.141	2.092	1.141	2.092	0.000	0.079	0.000	0.079	0.000	0.079	11.666	99999.000	11.666	99999.000	11.666	99999.000	0.975	0.751	84.898	0.80000000	1.037	2.932	1.037	2.932	1.037	2.932	0.000	0.090	0.000	0.090	0.000	0.090	5.572	99999.000	5.572	99999.000	5.572	99999.000	0.021310	0.419316	0.355006	0.099707	0.782609	0.132554	0.396226
1.547	0.023	99999.000	0.00000000	1.266	2.492	1.266	2.492	1.266	2.492	0.000	0.012	0.000	0.012	0.000	0.012	5.934	99999.000	5.934	99999.000	5.934	99999.000	1.654	0.000	99999.000	0.00000000	1.482	1.996	1.482	1.996	1.482	1.996	0.000	0.026	0.000	0.026	0.000	0.026	12.574	99999.000	12.574	99999.000	12.574	99999.000	0.011451	0.480667	0.432630	0.084666	0.781250	0.063752	0.508772
1.490	0.128	5.640	1.00000000	0.363	2.803	0.363	2.803	0.363	2.803	0.000	0.657	0.000	0.657	0.000	0.657	1.924	99999.000	1.924	99999.000	1.924	99999.000	1.945	0.100	5.162	1.00000000	0.992	2.941	0.992	2.941	0.992	2.941	0.000	1.656	0.000	1.656	0.000	1.656	1.915	99999.000	1.915	99999.000	1.915	99999.000	0.026812	0.348048	0.238781	0.143543	0.803279	0.160378	0.448980
1.656	0.000	99999.000	0.20000000	1.346	1.840	1.346	1.840	1.346	1.840	0.000	0.218	0.000	0.218	0.000	0.218	13.297	99999.000	13.297	99999.000	13.297	99999.000	1.791	0.007	99999.000	0.10000000	1.637	2.379	1.637	2.379	1.637	2.379	0.000	0.016	0.000	0.016	0.000	0.016	53.297	99999.000	53.297	99999.000	53.297	99999.000	0.019388	0.543354	0.505300	0.076922	0.790323	0.105213	0.490196
1.119	0.007	99999.000	0.00000000	0.992	1.557	0.992	1.557	0.992	1.557	0.000	0.000	0.000	0.000	0.000	0.000	3.419	99999.000	3.419	99999.000	3.419	99999.000	1.170	0.005	99999.000	0.40000000	0.902	1.562	0.902	1.562	0.902	1.562	0.000	0.014	0.000	0.014	0.000	0.014	4.342	99999.000	4.342	99999.000	4.342	99999.000	0.007484	0.213267	0.177604	0.043366	0.686275	0.069008	0.463415
1.273	0.000	99999.000	0.10000000	1.027	1.611	1.027	1.611	1.027	1.611	0.000	0.077	0.000	0.077	0.000	0.077	3.507	99999.000	3.507	99999.000	3.507	99999.000	1.420	0.000	99999.000	0.10000000	1.168	2.529	1.168	2.529	1.168	2.529	0.000	0.012	0.000	0.012	0.000	0.012	6.988	99999.000	6.988	99999.000	6.988	99999.000	0.021386	0.367462	0.270208	0.133262	0.822581	0.161714	0.557692
1.439	0.000	99999.000	0.40000000	1.193	1.934	1.193	1.934	1.193	1.934	0.000	0.016	0.000	0.016	0.000	0.016	6.363	99999.000	6.363	99999.000	6.363	99999.000	1.574	0.000	99999.000	0.90000000	1.354	1.736	1.354	1.736	1.354	1.736	0.000	0.007	0.000	0.007	0.000	0.007	5.797	99999.000	5.797	99999.000	5.797	99999.000	0.013884	0.389093	0.346093	0.065758	0.753846	0.086369	0.423077
1.467	0.000	4.798	0.90000000	0.264	3.219	0.264	3.219	0.264	3.219	0.000	0.051	0.000	0.051	0.000	0.051	2.303	99999.000	2.303	99999.000	2.303	99999.000	1.625	0.014	4.588	1.00000000	0.891	2.027	0.891	2.027	0.891	2.027	0.000	0.047	0.000	0.047	0.000	0.047	6.278	99999.000	6.278	99999.000	6.278	99999.000	0.010723	0.291524	0.238598	0.069511	0.763636	0.083999	0.300000
1.404	0.000	99999.000	0.60000000	1.156	2.178	1.156	2.178	1.156	2.178	0.000	0.004	0.000	0.004	0.000	0.004	6.236	99999.000	6.236	99999.000	6.236	99999.000	1.500	0.002	181.900	0.70000000	1.178	2.006	1.178	2.006	1.178	2.006	0.000	0.123	0.000	0.123	0.000	0.123	3.731	99999.000	3.731	99999.000	3.731	99999.000	0.009901	0.440392	0.400729	0.066185	0.761194	0.067356	0.452830
2.027	0.000	99999.000	0.30000000	1.730	2.289	1.730	2.289	1.730	2.289	0.000	0.023	0.000	0.023	0.000	0.023	57.906	99999.000	57.906	99999.000	57.906	99999.000	2.438	0.053	32.832	1.00000000	1.301	3.535	1.301	3.535	1.301	3.535	0.000	0.647	0.000	0.647	0.000	0.647	13.672	99999.000	13.672	99999.000	13.672	99999.000	0.046187	0.642471	0.536293	0.228978	0.784810	0.188171	0.326923
2.078	0.011	99999.000	0.20000000	1.301	2.574	1.301	2.574	1.301	2.574	0.000	0.452	0.000	0.452	0.000	0.452	21.930	99999.000	21.930	99999.000	21.930	99999.000	2.516	0.018	29.316	0.80000000	1.768	3.645	1.768	3.645	1.768	3.645	0.000	0.868	0.000	0.868	0.000	0.868	2.393	99999.000	2.393	99999.000	2.393	99999.000	0.030855	0.651869	0.597640	0.134777	0.807692	0.159055	0.344828
2.584	0.000	99999.000	0.00000000	2.209	3.029	2.209	3.029	2.209	3.029	0.000	0.446	0.000	0.446	0.000	0.446	14.117	99999.000	14.117	99999.000	14.117	99999.000	3.031	0.000	99999.000	0.10000000	2.746	3.279	2.746	3.279	2.746	3.279	0.000	0.000	0.000	0.000	0.000	0.000	35.055	99999.000	35.055	99999.000	35.055	99999.000	0.055775	0.782962	0.740365	0.164064	0.814433	0.165841	0.338710
2.381	0.004	99999.000	0.00000000	2.123	2.746	2.123	2.746	2.123	2.746	0.000	0.014	0.000	0.014	0.000	0.014	136.031	99999.000	136.031	99999.000	136.031	99999.000	2.912	0.000	99999.000	0.20000000	2.756	3.221	2.756	3.221	2.756	3.221	0.000	0.468	0.000	0.468	0.000	0.468	65.875	99999.000	65.875	99999.000	65.875	99999.000	0.059820	0.800771	0.707129	0.319738	0.829545	0.192180	0.343750
1.406	1.102	17.891	0.90000000	0.041	3.473	0.041	3.473	0.041	3.473	0.000	4.885	0.000	4.885	0.000	4.885	1.978	99999.000	1.978	99999.000	1.978	99999.000	1.793	2.005	7.959	1.00000000	1.752	8.240	1.752	8.240	1.752	8.240	0.000	2.101	0.000	2.101	0.000	2.101	3.878	99999.000	3.878	99999.000	3.878	99999.000	0.055059	0.506509	0.476341	0.057610	0.781609	0.259775	0.263158
2.162	0.004	99999.000	0.30000000	1.893	2.459	1.893	2.459	1.893	2.459	0.000	0.009	0.000	0.009	0.000	0.009	41.969	99999.000	41.969	99999.000	41.969	99999.000	2.469	0.000	99999.000	0.10000000	1.809	2.840	1.809	2.840	1.809	2.840	0.000	0.415	0.000	0.415	0.000	0.415	10.152	99999.000	10.152	99999.000	10.152	99999.000	0.041197	0.749014	0.650076	0.282741	0.811111	0.156316	0.417910
2.338	0.004	99999.000	0.20000000	1.557	2.416	1.557	2.416	1.557	2.416	0.000	0.589	0.000	0.589	0.000	0.589	21.852	99999.000	21.852	99999.000	21.852	99999.000	3.006	0.000	99999.000	0.10000000	2.879	3.459	2.879	3.459	2.879	3.459	0.000	0.107	0.000	0.107	0.000	0.107	502.750	99999.000	502.750	99999.000	502.750	99999.000	0.055819	0.822973	0.729553	0.345429	0.838384	0.215042	0.367647
2.967	0.000	99999.000	0.40000000	2.717	3.598	2.717	3.598	2.717	3.598	0.000	0.026	0.000	0.026	0.000	0.026	26.773	99999.000	26.773	99999.000	26.773	99999.000	4.129	0.014	57.129	0.90000000	3.283	4.801	3.283	4.801	3.283	4.801	0.000	1.104	0.000	1.104	0.000	1.104	26.699	99999.000	26.699	99999.000	26.699	99999.000	0.083635	0.839220	0.780353	0.268006	0.811881	0.250364	0.250000
2.441	0.000	99999.000	0.20000000	2.098	2.582	2.098	2.582	2.098	2.582	0.000	0.012	0.000	0.012	0.000	0.012	18.648	99999.000	18.648	99999.000	18.648	99999.000	2.922	0.000	26.719	0.60000000	1.727	3.594	1.727	3.594	1.727	3.594	0.000	1.682	0.000	1.682	0.000	1.682	8.184	99999.000	8.184	99999.000	8.184	99999.000	0.032462	0.673795	0.655921	0.051948	0.826531	0.130782	0.241935
2.242	0.199	99999.000	0.30000000	1.830	3.576	1.830	3.576	1.830	3.576	0.000	0.445	0.000	0.445	0.000	0.445	44.469	99999.000	44.469	99999.000	44.469	99999.000	2.105	1.396	258.125	0.50000000	1.068	3.834	1.068	3.834	1.068	3.834	0.000	5.971	0.000	5.971	0.000	5.971	32.090	99999.000	32.090	99999.000	32.090	99999.000	0.074756	0.737351	0.631095	0.288031	0.828571	0.236520	0.347826
